1,1,53.05,58.61,123.79,60.629999999999995,1,1,1.0
1,2,91.54,0.0,227.37,64.51,1,1,1.0
1,3,313.01,0.0,400.84000000000003,118.4,1,1,1.0
2,1,37.89,54.4,123.79,60.63,1,1,1.0
2,2,91.54,0.0,227.37,64.51,1,1,1.0
2,3,312.95,0.0,400.84,118.4,1,1,1.0
3,1,15.16,50.19,123.78999999999999,60.629999999999995,1,1,1.0
3,2,91.54,0.0,227.37,64.51,1,1,1.0
3,3,312.88,0.0,400.84000000000003,118.4,1,1,1.0
4,1,4.21,48.51,112.89,60.63,1,1,1.0
4,2,91.54,0.0,227.37,64.51,1,1,1.0
4,3,312.82,0.0,400.84,118.4,1,1,1.0
5,1,0.0,48.51,95.2,60.63,1,1,1.0
5,2,91.54,0.0,227.37,64.51,1,1,1.0
5,3,312.75,0.0,400.84000000000003,118.4,1,1,1.0
6,1,0.0,48.51,80.0,60.63,1,1,1.0
6,2,91.54,0.0,227.37,64.51,1,1,1.0
6,3,312.69,0.0,400.84,118.4,1,1,1.0
7,1,0.0,42.6,57.3,52.199999999999996,1,1,1.0
7,2,91.54,0.0,227.37,64.51,1,1,1.0
7,3,312.62,0.0,400.84000000000003,118.4,1,1,1.0
8,1,0.0,41.76,43.9,48.839999999999996,1,1,1.0
8,2,91.54,0.0,227.37,64.51,1,1,1.0
8,3,312.56,0.0,400.84,118.4,1,1,1.0
9,1,0.0,42.6,25.4,40.4,1,1,1.0
9,2,91.54,0.0,227.37,64.51,1,1,1.0
9,3,312.49,0.0,400.84000000000003,118.4,1,1,1.0
10,1,0.0,42.6,14.5,36.99999999999999,1,1,1.0
10,2,91.54,0.0,227.37,64.51,1,1,1.0
10,3,312.43,0.0,400.84,118.4,1,1,1.0
11,2,91.54,0.0,227.37,64.51,1,1,1.0
11,3,312.36,0.0,400.84000000000003,118.4,1,1,1.0
12,2,91.54,0.0,227.37,64.51,1,1,1.0
12,3,312.3,0.0,400.84,118.4,1,1,1.0
13,2,91.54,0.0,227.37,64.51,1,1,1.0
13,3,312.23,0.0,400.84000000000003,118.4,1,1,1.0
13,4,778.24,154.26,181.76,110.48000000000002,1,1,1.0
14,2,91.54,0.0,227.37,64.51,1,1,1.0
14,3,312.17,0.0,400.84,118.4,1,1,1.0
14,4,736.53,149.75,223.47000000000003,110.48000000000002,1,1,1.0
15,2,91.54,0.0,227.37,64.51,1,1,1.0
15,3,312.1,0.0,400.84000000000003,118.4,1,1,1.0
15,4,696.0,146.37,264.0,110.48000000000002,1,1,1.0
16,2,91.54,0.0,227.37,64.51,1,1,1.0
16,3,312.04,0.0,400.84,118.4,1,1,1.0
16,4,657.67,132.84,269.63,110.47999999999999,1,1,1.0
17,2,91.54,0.0,227.37,64.51,1,1,1.0
17,3,311.97,0.0,400.8399999999999,118.4,1,1,1.0
17,4,613.7,122.69,269.63,110.47999999999999,1,1,1.0
17,5,0.0,156.51,84.93,117.25,1,1,1.0
18,2,91.54,0.0,227.37,64.51,1,1,1.0
18,3,311.91,0.0,400.84,118.4,1,1,1.0
18,4,582.03,118.86,261.5,106.76,1,1,1.0
18,5,0.0,165.31,116.27,123.88999999999999,1,1,1.0
19,2,91.54,0.0,227.37,64.51,1,1,1.0
19,3,311.84,0.0,400.84,118.4,1,1,1.0
19,4,550.35,115.04,253.38,103.02,1,1,1.0
19,5,0.0,174.1,121.7,130.54999999999998,1,1,1.0
20,2,91.54,0.0,227.37,64.51,1,1,1.0
20,3,311.78,0.0,400.84000000000003,118.4,1,1,1.0
20,4,515.4,111.21,248.70000000000005,99.29,1,1,1.0
20,5,0.0,182.89,142.7,125.91000000000003,1,1,1.0
21,2,91.54,0.0,227.37,64.51,1,1,1.0
21,3,311.71,0.0,400.84,118.4,1,1,1.0
21,4,483.71,105.12,240.07999999999998,95.57,1,1,1.0
21,5,0.0,191.69,173.6,133.01,1,1,1.0
22,2,91.54,0.0,227.37,64.51,1,1,1.0
22,3,311.65,0.0,400.84000000000003,118.4,1,1,1.0
22,4,457.27,101.67,231.47000000000003,91.83999999999999,1,1,1.0
22,5,0.0,200.48,199.8,133.62000000000003,1,1,1.0
23,2,91.54,0.0,227.37,64.51,1,1,1.0
23,3,311.58,0.0,400.84,118.4,1,1,1.0
23,4,430.84,98.21,222.85000000000008,88.12000000000002,1,1,1.0
23,5,13.5,209.27,226.01,143.65,1,1,1.0
24,2,91.54,0.0,227.37,64.51,1,1,1.0
24,3,311.52,0.0,400.84000000000003,118.4,1,1,1.0
24,4,404.4,94.76,214.25,84.37999999999998,1,1,1.0
24,5,36.9,218.06,242.30999999999997,153.68,1,1,1.0
25,2,91.54,0.0,227.37,64.51,1,1,1.0
25,3,311.45,0.0,400.84,118.4,1,1,1.0
25,4,377.97,91.31,205.63,80.65,1,1,1.0
25,5,60.3,226.86,258.62,163.7,1,1,1.0
26,2,91.54,0.0,227.37,64.51,1,1,1.0
26,3,311.39,0.0,400.84000000000003,118.4,1,1,1.0
26,4,351.53,87.85,197.01999999999998,76.93,1,1,1.0
26,5,89.34,235.65,269.28,173.73,1,1,1.0
27,2,91.54,0.0,227.37,64.51,1,1,1.0
27,3,311.32,0.0,400.84,118.4,1,1,1.0
27,4,325.1,84.4,188.39999999999998,73.19999999999999,1,1,1.0
27,5,118.37,244.45,279.96,183.75,1,1,1.0
28,2,91.54,0.0,227.37,64.51,1,1,1.0
28,3,311.26,0.0,400.84000000000003,118.4,1,1,1.0
28,4,305.93,83.27,188.39999999999998,73.2,1,1,1.0
28,5,144.3,255.72,294.59999999999997,194.98,1,1,1.0
29,2,91.54,0.0,227.37,64.51,1,1,1.0
29,3,311.19,0.0,400.84,118.4,1,1,1.0
29,4,287.33,77.07,180.52000000000004,73.20000000000002,1,1,1.0
29,5,180.8,272.64,325.59999999999997,200.39,1,1,1.0
30,2,91.54,0.0,227.37,64.51,1,1,1.0
30,3,311.13,0.0,400.84000000000003,118.4,1,1,1.0
30,4,268.73,70.87,172.64,73.19999999999999,1,1,1.0
30,5,217.29,289.56,356.61,205.79000000000002,1,1,1.0
31,2,91.54,0.0,227.37,64.51,1,1,1.0
31,3,311.06,0.0,400.84,118.4,1,1,1.0
31,4,250.13,64.67,164.75,73.2,1,1,1.0
31,5,253.79,306.48,387.61,211.19999999999993,1,1,1.0
32,2,91.54,0.0,227.37,64.51,1,1,1.0
32,3,311.0,0.0,400.84000000000003,118.4,1,1,1.0
32,4,231.53,58.47,156.86999999999998,73.19999999999999,1,1,1.0
32,5,290.29,323.4,418.60999999999996,216.60000000000002,1,1,1.0
32,6,769.23,132.84,190.76999999999998,129.64000000000001,1,1,1.0
33,2,91.54,0.0,227.37,64.51,1,1,1.0
33,3,310.93,0.0,400.84,118.4,1,1,1.0
33,4,211.07,56.52,156.87,73.19999999999999,1,1,1.0
33,5,356.66,347.5,404.13999999999993,192.5,1,1,1.0
33,6,731.2,132.84,228.79999999999995,109.16,1,1,1.0
34,2,91.54,0.0,227.37,64.51,1,1,1.0
34,3,310.87,0.0,400.84000000000003,118.4,1,1,1.0
34,4,197.43,54.57,156.87,73.19999999999999,1,1,1.0
34,5,403.5,371.3,471.0,168.7,1,1,1.0
34,6,690.28,124.07,250.22000000000003,109.16,1,1,1.0
35,2,91.54,0.0,227.37,64.51,1,1,1.0
35,3,310.8,0.0,400.84,118.4,1,1,1.0
